CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
48453002211,Texas,Travis,True,2220,635,False,0,0,True,True,True,False,False,True,17.3999999999999,55667,True,True,True,True,True,False,False,False,1127.12968323827,2159.52477893495,1127.12968323827,427.839639573518,819.719609968524,427.839639573518,2159.52477893495,0.972758909430159,819.719609968524,0.369243067553389,718.593293714955,0.323690672844575,81.4369819732382,0.03668332521317,928.331311532092,0.418167257446889,367.916638317605,0.165728215458381,28.2037830292247,0.012704406769921,1,0.00045045045045,24.730981054512,0.011140081556087,809.342047981015,0.364568490081539,1483.0579332696,0.668044114085409,36.29042998169,0.057150283435732,99.7986824015315,0.157163279372491,1127.12968323827,0.507716073530757,427.839639573518,0.19272055836645,387.020562275931,0.17433358661078,51.758074904792,0.023314448155312,509.645114905462,0.229569871579037,192.542881266301,0.086731027597433,3.99543618876487,0.001799746030975,1,0.00045045045045,12.6674930581648,0.005706077954128,407.278748974,0.183458895934234,792.923101282984,0.357172568145488,18.5947488313277,0.029283069025713,51.1355597192814,0.080528440502805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,736,82,947,399,30,1,25,818,1497,44,121
48453002212,Texas,Travis,False,567,167,False,0,0,False,False,False,False,False,True,0,56250,False,False,False,False,False,False,False,False,0,0,0,0,0,0,564.581103218981,0.995733868111078,242.432934446773,0.427571312957272,207.193700118655,0.365420987863589,26.9999999869614,0.047619047596052,289.000000412441,0.509700177094253,122.999997758704,0.216931212978316,5.00000002933666,0.008818342203416,0,0,0,0,147.581102263182,0.26028413097563,325.581102623337,0.574217112210472,9.66242450129004,0.057858829349042,13.5273942960172,0.081002361053996,564.000000490137,0.994708995573435,242.183407066902,0.42713122939489,206.99999920904,0.365079363684375,26.9999999869614,0.047619047596052,289.000000412441,0.509700177094253,122.999997758704,0.216931212978316,5.00000002933666,0.008818342203416,0,0,0,0,146.999999534338,0.259259258437987,324.999999894494,0.573192239672829,9.65116282019528,0.057791394132906,13.5116279436022,0.080907951758097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,208,27,289,123,5,0,0,150,328,10,14
48453002304,Texas,Travis,True,2794,1214,False,8,0.0028633,False,False,False,False,False,True,38.5,19770,False,False,False,False,False,False,False,False,0,253.788635209202,0,0,110.918293394148,0,253.788635209202,0.090833441377667,110.918293394148,0.039698744951377,8.14339011907577,0.002914599183635,1.47925849445164,0.000529441121851,213.148283649235,0.076287861005453,6.65628034248948,0.002382348010912,7.38193017430603,0.002642065201971,0,0,0.738480244297534,0.000264309321509,25.8636613972485,0.009256858051986,56.1290939822793,0.020089153179055,16.0466176960617,0.013217971743049,27.2778358459472,0.022469387023021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,591,60,1467,189,68,1,72,997,1893,276,228
48453002307,Texas,Travis,True,5270,2457,False,3,0.0005693,True,True,True,True,True,True,25.6999999999999,35753,True,True,True,True,True,False,False,True,743.61135225743,5270.00003697723,743.61135225743,527.635145671665,2899.43639408797,527.635145671665,5270.00003697723,1.00000000701655,2899.43639408797,0.55017768388766,1092.00000980868,0.20721062804719,241.000002199318,0.045730550701958,3128.00002645701,0.59354839211708,349.00001094304,0.066223910994884,147.00000157766,0.027893738439784,8.00000008940696,0.00151802658243,87.00000156858,0.016508539197074,1551.00004476867,0.294307408874512,2963.00001575052,0.562239092172776,255.0714445021,0.103814181726537,436.298518327996,0.177573674533169,743.61135225743,0.141102723388507,527.635145671665,0.100120521000316,184.70391402021,0.035048181028503,54.9412997560575,0.010425294071358,472.717642761766,0.089699742459538,17.8097123205661,0.003379452053238,3.72616251744329,0.00070705171109,4.12838447093963,0.000783374662417,6.31702709197998,0.001198676867548,238.912418797612,0.045334424819281,462.433838717639,0.087748356492911,1.77983927726745,0.000724395310243,48.5389709956943,0.019755380950629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356,1092,241,3128,349,147,8,87,1551,2963,252,464
48453002308,Texas,Travis,True,6353,2554,False,1141,0.1796002,False,True,False,False,False,True,30.5,33711,False,True,False,True,False,False,False,False,0,2322.35816426877,0,0,1343.58117811125,0,2322.35816426877,0.36555299295904,1343.58117811125,0.211487671668701,335.520975107763,0.052812997813279,114.811511360399,0.018072015010294,1687.15766571951,0.265568655079413,175.72037548793,0.027659432628354,44.0636682815384,0.006935883563913,0,0,21.6457845358818,0.003407175277173,393.770659509697,0.061981844720557,881.188965156674,0.138704386141457,84.6948529490036,0.033161649549336,113.047814464545,0.044263044034669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518,1039,322,4530,369,135,2,65,1252,2734,244,374
48453002310,Texas,Travis,True,3242,919,False,0,0,True,True,True,False,False,True,43.1,35639,True,True,True,True,True,False,False,False,3190.80559805233,3241.99996224243,3190.80559805233,2373.00953266606,2413.41675161872,2373.00953266606,3241.99996224243,0.99999998835362,2413.41675161872,0.744422193589985,1238.99998686085,0.382171495021856,196.999997701059,0.060764959192184,1666.99997579224,0.51418876489582,281.999996478669,0.086983342528892,10.9999997733248,0.003392967234215,9.99999975413084,0.003084515655191,62.9999990007636,0.019432448797274,1208.99998596613,0.372917947552786,2531.99998355982,0.780999378025857,68.195711403925,0.074206432430822,330.798645312373,0.359955000339906,3190.80559805233,0.984209006185174,2373.00953266606,0.731958523339317,1226.12826749119,0.378201192933742,188.004567456926,0.057990304582642,1634.31632446416,0.504107441228921,281.294785986654,0.086765819243262,10.5195657579315,0.003244776606395,9.94920235872268,0.003068847118668,61.9486298738775,0.019108152336174,1192.77708258037,0.367913967483151,2499.91410744516,0.771102439063899,66.8898040320054,0.072785423321007,323.982660760812,0.352538259805019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,1239,197,1667,282,11,10,63,1209,2532,66,320
48453002312,Texas,Travis,True,7157,2115,False,17,0.0023753,False,True,False,False,False,True,40,31591,False,True,False,True,False,False,False,False,163.319157496094,3220.67241931884,163.319157496094,122.44250036776,2349.55242059612,122.44250036776,3220.67241931884,0.450003132502283,2349.55242059612,0.328287329970117,1054.318884177,0.147312964115831,138.648380252561,0.019372415851972,1857.14514463105,0.259486536905275,241.742937609145,0.033777132542846,49.7659703231765,0.006953467978647,0.877634882926941,0.000122626083964,58.4308424193441,0.008164152915935,1012.70988377189,0.141499215281807,2510.57093788997,0.350785376259603,35.7769961003863,0.01691583739971,344.351765281766,0.162814073419275,163.319157496094,0.022819499440561,122.44250036776,0.017108076060886,56.372649397701,0.007876575296591,6.15173726063221,0.000859541324666,95.565793134272,0.013352772549151,7.56218298664316,0.001056613523354,1.15122897172113,0.00016085356598,0,0,7.00744101242162,0.000979103117566,52.0325114764273,0.007270156696441,137.668643064796,0.019235523692161,1.27234000753378,0.00060157919978,14.9800257086753,0.007082754472187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4939,2373,373,3953,552,66,2,115,2469,5865,124,756
48453002313,Texas,Travis,True,4311,1939,False,18,0.0041754,True,True,True,True,True,True,23,37581,True,True,True,True,True,False,False,True,805.699435519054,3977.72633306868,805.699435519054,476.491477856878,2372.78329635644,476.491477856878,3977.72633306868,0.922692260048407,2372.78329635644,0.550402063641021,911.023315459024,0.211325287742757,103.300170153117,0.023961997251941,2132.74476692778,0.494721588245834,484.819097248488,0.112460936499301,155.361659476446,0.036038427157608,4.14104720950126,0.000960576944909,49.2206084692588,0.01141744571312,1151.43919491278,0.267093295038921,2206.03398113837,0.51172210186462,209.091089748806,0.107834497033938,394.823078030603,0.203622010330379,805.699435519054,0.186893861173522,476.491477856878,0.110529222420988,215.58159732772,0.050007329465952,26.2838720080617,0.006096931572271,433.642020202707,0.100589659058851,107.586114583187,0.024956185243143,21.5354820507636,0.004995472523954,0.700126528739929,0.000162404669158,10.0326381066552,0.002327218303562,232.203064153669,0.053862923719246,472.66255998006,0.109641048476006,37.6204033578105,0.019401961504802,71.5594607683597,0.036905343356555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865,1022,110,2281,530,160,5,53,1282,2434,250,466
48453002314,Texas,Travis,True,4467,2136,False,29,0.0064921,False,True,False,True,True,True,40.7999999999999,24034,False,True,False,True,False,False,False,True,420.031879901885,2119.09949332475,420.031879901885,181.36842238903,1088.42597843706,181.36842238903,2119.09949332475,0.474389857471403,1088.42597843706,0.243659274331109,289.254112401977,0.064753551019023,28.8709247917868,0.006463157553568,1313.69061376154,0.294087892044223,303.745209248736,0.067997584340438,81.768264862243,0.0183049619123,4.45908287796191,0.000998227642257,14.5894727042177,0.003266056123622,400.84684898518,0.089735135210472,910.566645942628,0.20384299215192,129.7266683341,0.060733458957912,225.354821173474,0.105503193433274,420.031879901885,0.09402997087573,181.36842238903,0.040601840696,48.5713595151901,0.010873373520302,5.51947272568941,0.001235610639286,281.769087672233,0.06307792426063,49.9512286186218,0.011182276386528,15.7304968833923,0.003521490235817,1.10389454523101,0.000247122127878,2.48376275692135,0.000556024794475,68.9934104382991,0.015445133297134,174.139364182949,0.038983515599496,21.9745418354868,0.01028770685182,47.1306416392326,0.022064907134472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941,873,60,2508,698,139,7,37,1078,2374,265,394
48453002315,Texas,Travis,True,2941,1221,False,0,0,False,True,False,False,False,True,42.5,30650,False,True,False,True,False,False,False,False,0,949.130838692188,0,0,499.081417560577,0,949.130838692188,0.322723848586259,499.081417560577,0.169697863842427,253.177121181041,0.086085386324733,26.9728639498353,0.009171324022385,548.163353919982,0.186386723536206,72.0656163012608,0.024503779769215,14.6845446741208,0.004993044771887,0.371743552386761,0.000126400391835,17.4263468571007,0.005925313450221,296.419273227453,0.100788600213347,674.286995097994,0.229271334613395,53.6898226588964,0.043972008729645,73.6124847158789,0.06028868527099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163,717,64,1535,241,94,5,36,1030,2047,190,245
48453002316,Texas,Travis,True,4787,1806,False,0,0,False,False,False,False,False,True,41.1,18605,False,False,False,False,False,False,False,False,0,2.71163501500268,0,0,1.98182688688393,0,2.71163501500268,0.000566458118864,1.98182688688393,0.000414001856462,0.650139640441921,0.00013581358689,0.07570183302505,0.000015814044919,1.07307558572938,0.000224164525951,0.365130455189501,0.000076275424105,0.01780871860683,0.00000372022532,0,0,0.022261954596047,0.000004650502318,1.23335824873356,0.000257647430276,1.86120648379437,0.000388804362606,0.22541817891215,0.000124816267393,0.32126156682898,0.000177885695919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4338,1336,72,2068,433,233,0,39,2014,3369,426,600
48453002317,Texas,Travis,True,5181,1838,False,0,0,False,True,False,True,True,True,66.5999999999999,33125,False,True,False,True,False,False,False,True,94.4903091192245,4888.54405200481,94.4903091192245,79.1432013511657,4141.04786932468,79.1432013511657,4888.54405200481,0.943552220035672,4141.04786932468,0.799275790257611,385.178356133401,0.074344403808802,58.1323461830616,0.011220294573067,2562.66452187299,0.494627392756803,788.114942997694,0.152116375795733,362.435343146324,0.069954708192689,5.91006724350154,0.001140719406196,21.5524525698274,0.004159902059415,1147.86679542064,0.221553135576268,2467.34161174297,0.476228838398567,114.459739022888,0.062274069109297,219.853299697861,0.119615505820381,94.4903091192245,0.018237851596067,79.1432013511657,0.015275661330084,5.52288829535245,0.001065988862257,0.141716584563255,0.000027353133481,50.4279477000236,0.009733246033589,14.6193103194236,0.002821715946617,6.94905686378479,0.001341257838986,0.131454238668084,0.000025372368012,0.446463227272034,0.000086173176466,21.9160785675048,0.004230086579329,46.6300090551376,0.009000194760691,2.13682488445192,0.00116258154758,4.31396164186298,0.002347095561405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4101,432,81,2680,834,382,6,30,1249,2650,108,214
48453002318,Texas,Travis,True,6451,2226,False,89,0.0137963,False,True,False,True,True,True,60.3999999999999,11769,False,True,False,True,False,False,False,True,0,2083.57240289449,0,0,1639.22673645615,0,2083.57240289449,0.322984405967214,1639.22673645615,0.25410428405769,494.493362009525,0.076653753218032,41.4590148925781,0.006426757850345,1171.47504800558,0.18159588404985,220.540099114179,0.034186963124195,103.372657764703,0.016024284260534,0.26219767332077,0.000040644500592,11.3379040285944,0.001757542090931,576.584445387125,0.089379080047609,1246.29320213198,0.193193799741433,101.845473174005,0.045752683366579,200.388303078711,0.090021699496276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7804,1452,252,3434,832,516,5,58,1606,3683,539,807
48453002319,Texas,Travis,True,1945,0,True,1945,1,True,True,True,False,False,True,71.4,0,True,True,True,True,True,False,False,False,1945.00002817343,1945.00002817343,1945.00002817343,1667.14289605198,1667.14289605198,1667.14289605198,1945.00002817343,1.00000001448505,1667.14289605198,0.85714287714755,26.9999999684514,0.013881748055759,7.99999995447433,0.004113110516439,1280.00000108685,0.658097686934115,612.000022385735,0.314652967807576,4.00000001573062,0.002056555278011,0,0,2.00000000786531,0.001028277639005,46.9999999185092,0.024164524379696,520.999996164115,0.267866321935278,0,0,0,0,1945.00002817343,1.00000001448505,1667.14289605198,0.85714287714755,26.9999999684514,0.013881748055759,7.99999995447433,0.004113110516439,1280.00000108685,0.658097686934115,612.000022385735,0.314652967807576,4.00000001573062,0.002056555278011,0,0,2.00000000786531,0.001028277639005,46.9999999185092,0.024164524379696,520.999996164115,0.267866321935278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,8,1280,612,4,0,2,47,521,0,0
48453002402,Texas,Travis,True,7082,3175,False,8,0.0011296,False,True,False,False,False,True,20.6999999999999,47981,False,True,False,True,False,False,False,False,0,1311.9312294051,0,0,514.440759822726,0,1311.9312294051,0.185248690963726,514.440759822726,0.072640604324022,82.3534853812307,0.011628563312797,33.1525828046724,0.004681245806929,978.498279303312,0.138166941443563,55.6649751784279,0.007860064272582,54.9327225685119,0.007756667970702,0.83507611125242,0.000117915293879,6.30685164080932,0.000890546687491,215.693318422883,0.030456554422887,456.535305391997,0.064464177547585,24.2339974818751,0.007632755112402,81.7605835273861,0.025751364890515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531,1251,444,4648,356,174,3,93,1808,3580,119,340
48453002403,Texas,Travis,True,2616,1077,False,2,0.0007645,False,True,False,False,False,True,17,49976,False,True,False,True,False,False,False,False,0,2467.98973962664,0,0,851.838204272091,0,2467.98973962664,0.943421154291531,851.838204272091,0.325626224874653,485.188990481197,0.185469797584556,233.152436491101,0.089125549117394,1794.25100558996,0.68587576666283,92.6371394868474,0.035411750568367,27.4660991306882,0.010499273368,0,0,21.1593187828548,0.008088424611183,532.476183138787,0.203545941566815,1305.15912313759,0.498914037896634,8.45357852242887,0.007849190828625,59.7338214283809,0.055463158243622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,512,240,1900,101,29,0,23,563,1376,11,60
48453002407,Texas,Travis,True,4491,1799,False,12,0.002672,False,False,False,False,False,False,4.9,86680,True,True,True,True,True,False,False,False,4387.86528480082,4490.80045404642,4387.86528480082,1067.02118568485,1092.70382802526,1067.02118568485,4490.80045404642,0.99995556758994,1092.70382802526,0.243309692279061,890.940137829093,0.198383464223802,535.000002208572,0.119127143667017,3696.8004325846,0.823157522285594,144.000002338108,0.032064128777134,144.000001324446,0.032064128551424,3.00000000267755,0.000668002672607,22.9999999963031,0.005121353817925,480.000005106675,0.106880428658801,1424.00001743256,0.317078605529406,91.9079568494092,0.05108835844881,64.9102113037192,0.036081273654096,4387.86528480082,0.977035244889962,1067.02118568485,0.237591001043165,867.182237306231,0.193093350546923,525.610386020685,0.117036380766129,3613.41792031127,0.804590941953078,141.016350096768,0.031399766220612,138.270867876097,0.030788436400823,3.00000000267755,0.000668002672607,22.8448577625676,0.0050868086757,469.315277687281,0.104501286503514,1387.61075387371,0.308975897099468,90.3310312028457,0.050211801669175,63.5923337806862,0.035348712496212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,891,535,3697,144,144,3,23,480,1424,102,77
48453002409,Texas,Travis,True,3180,1200,False,6,0.0018868,False,True,False,False,False,True,17,44655,False,True,False,True,False,False,False,False,0,2504.10564502142,0,0,1081.63057646621,0,2504.10564502142,0.787454605352649,1081.63057646621,0.340135401404469,546.367225041147,0.171813592780235,217.186434414994,0.068297620885218,1865.00739611033,0.586480313242243,173.299153320956,0.054496589094641,31.5629801921604,0.009925465469233,1.00000002980232,0.000314465418177,20.1382344965822,0.006332778143579,413.097887549083,0.129904996084618,1274.8535769144,0.400897351230946,27.8815265395969,0.023234605449664,82.2710281327017,0.068559190110585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,696,282,2367,213,40,1,35,524,1608,36,114
48453002410,Texas,Travis,True,3773,1577,False,13,0.0034455,False,False,False,False,False,True,25.3999999999999,39471,False,False,False,False,False,False,False,False,0,154.081715777516,0,0,93.0057392092421,0,154.081715777516,0.04083798456865,93.0057392092421,0.024650341693412,38.9031521109864,0.010310933504105,11.3544348103459,0.003009391680452,84.4800246693193,0.022390677092319,8.0124979019165,0.00212364110838,8.70214821398258,0.002306426772855,0.002678665798157,7.0995648E-7,4.10714147239923,0.001088561217174,48.7772215073928,0.012927967534427,89.9562288150191,0.023842096160885,7.34298740432132,0.004656301461206,11.8748205034062,0.007530006660372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,872,255,2237,227,78,3,64,1164,2186,152,316
48453002411,Texas,Travis,True,6161,1529,False,89,0.0144457,True,True,True,True,True,True,41.5,30911,True,True,True,True,True,False,False,True,3271.36468234658,6143.8180112997,3271.36468234658,2406.53988222777,4406.89297356177,2406.53988222777,6143.8180112997,0.997211168852411,4406.89297356177,0.715288585223466,2258.00593110919,0.366499907662586,220.885914480313,0.035852282824268,3230.16230872296,0.524291885850181,514.491715006064,0.083507825840945,34.6061739202123,0.005616973530306,6.0000001481967,0.000973867902645,113.720259675057,0.018458084673764,2244.83751729689,0.364362525125287,5129.58243581652,0.8325892608045,113.304117669933,0.074103412472161,461.410163722001,0.301772507339438,3271.36468234658,0.530979497215806,2406.53988222777,0.390608648308356,1188.23025494813,0.192863212944025,132.286948946304,0.021471668389272,1744.03697111457,0.283076930873978,279.611612270586,0.045384127945234,16.601974800229,0.002694688329854,4.92706708807963,0.000799718728791,70.8979982845485,0.011507547197622,1155.28904644213,0.187516482136364,2804.16305783391,0.455147388059391,71.1661761003779,0.046544261674544,236.955991419963,0.154974487521232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4604,2264,221,3237,516,35,6,114,2253,5144,124,511
48453002412,Texas,Travis,True,5782,1331,False,6,0.0010377,True,True,True,False,False,True,25.5,45833,True,True,True,True,True,False,False,False,1109.35629241028,5198.14674512902,1109.35629241028,623.381252718158,3237.08437366504,623.381252718158,5198.14674512902,0.899022266539091,3237.08437366504,0.559855477977351,1866.36148637079,0.32278821971131,236.181493027761,0.04084771584707,2469.84228092827,0.42716054668424,350.723046772181,0.06065773897824,38.2017292482778,0.006607009555219,2,0.000345901072293,120.753535564988,0.02088438871757,2216.62616447568,0.383366683582789,4405.3982066405,0.761915981778018,20.6767144073455,0.015534721568254,308.181316933871,0.231541184773757,1109.35629241028,0.191863765550033,623.381252718158,0.107814121881383,396.39868914627,0.068557365815681,50.1416336732654,0.008672022427061,445.020067338133,0.076966459242154,92.9385536685585,0.016073772685673,1.37928272318095,0.000238547686472,0,0,28.8096934966742,0.004982651936471,541.20869878889,0.093602334622776,948.974907804746,0.16412571909456,1.81178747310332,0.001361222744631,66.2574666657455,0.049780215376218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3822,2076,258,2742,385,39,2,135,2479,4885,27,356
48453002413,Texas,Travis,True,4455,1173,False,2,0.0004489,True,True,True,False,False,True,43.5,30585,True,True,True,True,True,False,False,False,4455.00003181584,4455.00003181584,4455.00003181584,3511.61163329333,3511.61163329333,3511.61163329333,4455.00003181584,1.0000000071416,3511.61163329333,0.788240546193789,1723.99998847674,0.386980917727665,113.999999520019,0.025589225481486,1811.00000741798,0.406509541507965,599.000006184214,0.134455669177153,21.0000001620501,0.00471380475018,4.00000005587935,0.000897867577077,108.999998946441,0.024466890897069,1911.00000020675,0.428956229002638,3608.00001905672,0.80987654748748,95.9743260599207,0.081819544808117,505.832524572731,0.431229773719294,4455.00003181584,1.0000000071416,3511.61163329333,0.788240546193789,1723.99998847674,0.386980917727665,113.999999520019,0.025589225481486,1811.00000741798,0.406509541507965,599.000006184214,0.134455669177153,21.0000001620501,0.00471380475018,4.00000005587935,0.000897867577077,108.999998946441,0.024466890897069,1911.00000020675,0.428956229002638,3608.00001905672,0.80987654748748,95.9743260599207,0.081819544808117,505.832524572731,0.431229773719294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3703,1724,114,1811,599,21,4,109,1911,3608,117,533
